"","V1","V2","V3","V4","V5"
"1",6.14213496564731,8.57780068805844,3.53940383223937,7.76951695221619,10.4428978731259
"2",5.61233425375128,8.18969366313631,3.41535177902875,10.034450152272,9.65222301076013
"3",6.67367408977599,9.73646301546092,4.07408448383572,7.02036124884952,11.6485963592217
"4",5.45499781130982,7.69663649252377,3.22867007227034,8.21551298326972,9.7946994732179
"5",6.61778132916326,9.27141935863665,3.93648572460342,8.05848415554238,12.689396175009
"6",7.02947426648559,10.095083676942,4.20910527106346,11.7258396437616,13.2519333772595
"7",6.10510946988257,8.70199750910816,3.59874207289236,13.2638541555126,11.9575973942008
"8",4.53076127429038,6.50041931697807,2.67357155350436,6.43139421600583,4.40885098465942
"9",7.08090046156072,9.86010439740133,4.1011306202898,8.48415274310262,11.6441386548856
"10",6.19395122516873,8.60099235980287,3.56615498971559,9.23866701336232,7.56927513399806
"11",7.29913767453165,10.0554079793053,4.22429406498382,15.4277008581703,16.3752677686451
"12",7.24643272871675,9.87538894973396,4.00754613828435,18.9372616597581,14.9947235972745
"13",5.51189135007135,8.03385902422285,3.36988506218924,7.29713273007232,12.4708344078366
"14",6.39570888894302,9.06461468944243,3.832530032051,11.2828732601122,12.6254674787292
"15",5.46758881500945,7.69458653476992,3.12328382314205,8.30705282758448,10.3491549951566
"16",6.28243476599587,8.93958422256726,3.7066876463067,10.2940204311659,7.97557778169691
"17",5.42302659019126,7.56367539942605,3.23640033564349,10.1405741189719,8.51660640797401
"18",7.16271055491224,10.2808861702886,4.26725779901182,14.2030991430488,9.13205063710179
"19",7.1634405343746,10.2011350674155,4.27534628580435,9.14530743301694,11.2794627613805
"20",7.2151918603341,10.2136019123807,4.24739937122317,11.9232834141451,19.2340435866628
"21",5.49966124688659,7.88148152893211,3.25042648398906,8.08923481328746,4.51776927410221
"22",6.80101100754681,9.65446871100665,4.0135556603709,21.7260827545928,23.2445891491781
"23",7.38745210019286,9.95553787377466,4.25506345192632,18.478722063666,13.5292574218327
"24",6.68287246148691,9.33613132420491,3.90161571128329,12.9192371370284,8.09497294012278
"25",6.7302096390833,9.32144877901508,3.99651528567591,14.6357592600371,21.6256139632719
"26",7.29388774188186,10.046763391628,4.11702544874789,14.3223434678316,15.3624108197592
"27",7.07531831019044,9.91046251584687,4.18687059007538,12.3051620322217,10.2139222787847
"28",6.45297272657455,9.05469519086546,3.72899783805193,16.7942018572871,18.9417325492173
"29",6.98696451587884,9.84341052616553,4.2182372901763,12.5962323351847,13.0058045050652
"30",7.11770983518698,10.0219743161532,4.22995835207835,14.6845203772663,10.782217579461
"31",6.38608142980709,8.89362390118376,3.59189084184868,11.0338992979688,12.6055751426531
"32",4.86026149584733,7.05760777493079,2.97544159362671,4.28096461791881,8.29973143795651
"33",6.88679382957636,9.65735658105323,4.00317297889465,10.263634396959,11.9098672020718
"34",4.85216866669088,7.15246745298466,2.94648669292591,10.8636327000148,6.83865596445184
