"","V1","V2","V3","V4","V5"
"1",6.61502893445444,9.28732379921819,3.88033737939776,7.54241386576886,9.73675807960122
"2",6.60659672196475,9.50666283702528,3.96500713537091,8.86358648559029,8.73136708583712
"3",5.03999498326838,6.99456994750976,2.89976071387993,6.92018069526781,8.38754741131224
"4",6.0073833188157,8.27197194700042,3.47120716032488,8.09815638781382,8.63838124636917
"5",6.55729469090418,9.19539552032185,3.83571166371968,8.89318503151721,9.54142919628859
"6",5.88698802744277,8.16167038002162,3.39898464030743,9.40518304955807,8.63374899564478
"7",5.20128208092817,7.44208026929122,3.09911614224087,7.83214145824659,9.38967918186312
"8",7.30603043471054,10.2761002583716,4.32460510234834,8.91953518975182,10.3940321689274
"9",5.27059213755703,7.37539887338278,3.09236229431172,8.38390607754975,8.18464645967918
"10",5.46919535254098,7.65517624083521,3.21569992230324,7.93717553579993,8.03784952725568
"11",5.7123020674575,8.15352004879601,3.41957963823983,8.31897926929624,9.51798688072977
"12",5.30670659437276,7.42672712881272,3.10247327117678,8.50843160964231,8.51440962491976
"13",6.59510332369268,9.2486313835743,3.87628498271371,8.79022325583495,9.23316381888824
"14",6.00144200544318,8.38431566340146,3.5457736138899,8.69325843384147,7.05573276570587
"15",6.9662980627459,9.74359953471612,4.11434945149916,10.6049524090137,7.81622051020816
"16",6.36728758398229,8.73859369737162,3.66742966700318,9.13681879669121,8.46510771892062
"17",6.57628489048789,9.14659330516291,3.77402655635182,8.06570259043838,9.32104298696185
"18",6.53519795175647,9.28302509118535,3.87872539628577,7.54749121510665,8.49332990332755
"19",7.63940528091121,10.7178751801611,4.43283448918651,10.419339502258,10.2633037702377
"20",5.95481672051669,8.5281124786386,3.58008249111513,8.86080312037791,8.12148717797046
"21",5.05559386266749,7.10728951375008,3.02917334389186,8.14454633607041,7.97234029824333
"22",5.87963524024973,8.30262606733653,3.49148551526819,8.63861812756675,8.68864523853465
"23",5.58361818243765,7.69370787868623,3.261685256239,7.58461373006418,9.35128760542507
"24",5.76984118753142,8.03209500822716,3.3622174616709,7.97903400430206,7.75987893798488
"25",7.48282922849012,10.4805545638225,4.29683034105806,8.73372859805043,9.77735271979524
"26",6.32698601710693,8.89936284050268,3.71543517821114,7.49682497142767,8.91140291995199
"27",6.26985429815614,8.87935264469583,3.73113930728273,8.36514257851769,9.40665816540844
"28",5.14249366281085,7.18804345520465,2.99685948418088,8.4448081008316,8.2316366019323
"29",6.68243258614208,9.56232802106526,3.93503234763171,9.98265583134516,8.71796088550652
"30",6.7867523328331,9.5034350529785,3.97250742506989,10.0735706001376,7.76621446566213
"31",5.45523957099304,7.55045208910227,3.13480438854367,7.92564996988971,8.46318397315337
"32",5.08466766197168,7.14825786344263,3.01859833535332,8.42587894634222,7.23659549686593
"33",5.25028317950871,7.51038716037866,3.1393624568895,7.19591322406112,7.71830071476226
"34",5.95526206877468,8.31107165504099,3.43305083344233,9.76600069957286,7.13588727148089
"35",6.57566453222603,9.21047472418195,3.88339475664732,8.80488327922378,10.5761003641359
"36",5.57654238385637,7.95492170874819,3.33232976420976,7.37507505355059,8.24386121043167
"37",5.58664131810288,7.92758889518054,3.32308002430627,7.19087825326503,8.56026759302066
"38",6.16189784984573,8.71752808726052,3.5962239642336,9.26536185725622,9.31809423409064
"39",6.03582726362128,8.65849433692331,3.59565705036415,10.1884526403994,8.15020465889672
"40",6.69706251630117,9.13624614748803,3.81799267862157,8.70681653448002,9.39718552223268
"41",6.51439802557812,8.97104928195991,3.72913764404863,8.90535010236447,9.1273553599549
"42",6.51274644546826,9.06330380030056,3.7691985077234,8.63083400543899,9.98601904362428
"43",5.28080685853844,7.57360571613678,3.16193199672981,7.96338956285958,7.27540210990795
"44",4.97158445548645,7.10652224469427,2.98818350685629,8.18417499946459,8.48059536151765
"45",5.50288660207369,7.89341485317609,3.26481209290198,10.1892106763214,8.09414091459109
"46",5.68267308791317,7.97996730849659,3.26260568786314,7.93806076334862,7.91446400228454
"47",5.78935391711257,8.15967613542515,3.45382823946793,8.47281154256275,8.97641167484791
"48",4.97209542142974,6.9871413430801,2.92502562524699,8.40009915711441,8.37440145186214
"49",5.77172479515449,8.09870938700537,3.39353405740939,8.76223807649359,8.39480696873687
"50",4.95671492097839,7.10101166482867,2.98740558401608,7.85195829882526,7.81021635647528
"51",6.40939286478694,8.92323297833322,3.66942054920877,8.22383881264411,9.23763915689639
"52",7.7327986578966,10.7690005479319,4.44129177310617,9.78709980217529,10.3397422523396
"53",5.26748070224785,7.50816610426564,3.12867638623188,7.9968711353857,7.53239194948975
"54",5.37950725449835,7.48713305754417,3.0943821621278,8.93527021879052,8.09037047734117
"55",6.27138615379764,8.80668916924879,3.6852184775611,7.59722188601491,8.98483148912631
"56",6.6967083392091,9.65243482913786,4.01203692692,8.56314616774443,8.01518101028176
"57",5.96231681832278,8.29712098292965,3.5087876186868,9.34869726611809,6.67161096300436
"58",6.60711244953622,9.17479271901403,3.82583404249525,9.48927478029296,10.3654662051812
"59",6.58608353495213,9.21889460659136,3.82159850214789,9.77108836249038,8.83470086858376
"60",6.2673840945693,8.95764877773375,3.72221432631951,9.69786763865371,6.93148912837295
"61",6.5058904990818,9.2244039813718,3.7556315222381,9.03507005868902,9.81178622141093
"62",5.93425842141526,8.27033568011367,3.44675954739402,8.55263313953467,8.80358063889496
"63",6.69984974830823,9.43360071005746,3.95825669175802,8.84679476627255,7.49898702631281
"64",8.13294418019686,11.3895475182802,4.72095822002094,10.0452013636856,10.3329292514128
"65",5.68011267523667,8.1164510828179,3.39718522612304,7.58417874156184,8.44416405396697
"66",5.86576388519136,8.25255837086223,3.47559725893461,8.68339794306733,8.57361116007786
"67",5.66539433473122,7.91925862547925,3.29863473407967,8.9213641115664,9.31077473653531
"68",5.74345624237839,8.0871742570774,3.34994408041839,7.85050450662782,8.88592223682452
"69",6.70863579838013,9.4819101234552,3.9643041540677,9.16817707694777,7.95844443100686
"70",4.64923585945087,6.54171224742286,2.73881140436118,7.26803207443992,6.40126460525086
"71",5.95551095004657,8.26811318478159,3.47197359953803,8.29198392351582,8.13007178137488
"72",5.13672070766437,7.19558270617606,2.98411917154368,8.52002089534805,9.32087335303605
"73",5.68176612034628,7.862037692317,3.34676728358483,8.69413676213585,7.74701287563462
"74",5.48351367448673,7.78774133484364,3.282187171594,8.13237310119275,9.36522905596146
"75",6.74221225149374,9.5480210986291,3.95084169840443,8.66324702010046,8.94776231387563
"76",6.50428017315012,9.25918114813637,3.82692496009766,8.86945890824697,8.62943575501119
"77",5.59028252324024,7.92346701437166,3.32224787305304,9.63965286769839,7.8277498981788
"78",5.60432865746208,7.99510374196368,3.37125615881147,9.049292296251,9.17311494205182
"79",5.79515753811068,8.22586618605219,3.4662984974802,7.35725301656307,9.59978844106351
"80",5.13963955956901,7.28422214368093,3.00269682161143,8.30082416712079,8.25003538089325
"81",5.96524486341476,8.46127905185877,3.54586527712313,7.8719913235526,8.985297149239
"82",5.2614131360651,7.45745058186599,3.13339951063984,7.7092906166579,7.10597355279032
"83",5.78928371134916,8.19679786584168,3.36558246549533,6.73251907163627,8.49817121670561
"84",5.92466625987618,8.28293369849429,3.47461704741743,8.12107527745686,8.99543209737673
"85",6.59804798945979,9.46038642074169,3.9376969689258,8.16545289145246,7.9801438557984
"86",5.76835550765407,8.05080777879428,3.35468606115176,8.43617257374522,8.05488222517241
"87",4.50123507473745,6.32793629671231,2.60599620045393,6.56849865345765,8.25935844582586
"88",7.369670148682,10.1894742623167,4.17982682759929,9.82465676996272,9.28163096547293
"89",6.37250045574928,8.75803519803383,3.67124412122838,8.40595034421055,8.56730223076815
"90",6.10370139494263,8.48284398331638,3.54202565506272,7.75001080616847,9.80930490890738
"91",5.69424513785927,7.92006857397868,3.30707832145733,8.96687151863325,8.81692228105978
"92",6.23078613772068,8.7958777700251,3.65378788860404,7.89365645890415,8.73938459863824
"93",5.85959828044276,8.26318313973564,3.49138588965724,7.85929304671333,10.3423703563915
"94",6.8722811949041,9.70447494366866,4.1110576201358,10.6817239622167,8.89934117437685
"95",5.04043419627364,7.13864539678213,2.93238725080967,8.09097707414509,7.99346720456876
"96",7.07108510242264,10.0894469779245,4.18903327061568,8.89564464921488,9.56018458839689
"97",5.26464965448409,7.37021662717438,3.04943811625664,7.93483078864719,9.10402470740089
"98",5.25810271704066,7.50879742519067,3.13191379095889,7.18169503109247,8.23924664288927
"99",5.36236106613399,7.59790856077799,3.15820196575769,7.90252324412526,8.65339868790363
"100",6.36447167758521,9.10179337141937,3.79708966416873,8.1490828544594,9.5108249890983
