"","V1","V2","V3","V4","V5"
"1",7.39203971917135,9.98533500537041,4.04415913996259,8.14384647483488,9.20106198694443
"2",6.03715813755967,8.66867244903015,3.75506561721423,8.94491188218416,9.56218543374862
"3",5.32155199098356,6.25661841532,2.86408039122743,6.5620022759982,7.19371687436831
"4",6.55473245980151,7.5793603094705,3.24135824945926,8.15697900274222,8.19966096019027
"5",6.17570200329514,10.2169155039549,3.98278420584627,11.315249026353,9.67983467227172
"6",5.83940432265311,7.96515520297504,3.13923026821004,9.46848179983281,8.32170991222137
"7",6.36448474894674,7.16487504674993,3.11924398094087,8.35827888533952,8.09656237632306
"8",6.57825103573101,10.647839335115,4.19546909150354,8.8024757716818,10.5376092862532
"9",5.10280215532716,8.07323189651291,3.06099720037008,8.49560679550793,8.07390387350202
"10",5.44181151337939,7.77659078521557,3.53818687876321,7.09833877393866,8.76890178351751
"11",5.96783854761485,8.5782931013275,2.78879904162753,7.77217506841964,8.59821716492472
"12",5.68704313835506,7.47440477117577,3.17654432879165,8.38559390512065,9.24879900818101
"13",5.71007605987204,9.80171771694643,3.88087055938307,8.69722698589192,9.92148145085075
"14",5.49216358228158,8.63027509654396,3.53265981939963,7.66718128476113,7.41038109392857
"15",6.70769363601948,9.58109535883975,4.06024571204221,10.6978499107787,8.14254629806938
"16",5.97434706096514,9.53250616080583,3.65999623714537,9.93731608193561,8.38700232753961
"17",6.66439854208038,8.88068343499801,3.46961056738033,8.01025717334517,9.33253714489237
"18",5.85451149334901,8.73572504048465,4.00800062006164,8.08864689383891,8.66950657572665
"19",6.48910467710489,10.1232982712407,4.77264342023135,12.040963699276,9.75595852023185
"20",5.68062638949862,8.34281132330837,3.95296432569589,8.34878616685195,7.74381409162192
"21",5.3717040501476,6.49819547926605,3.05834877784261,6.54824361865155,7.1550279218446
"22",5.97741024878564,7.91902090272668,2.91717003122846,8.50157659920754,9.55727665745939
"23",5.56616037773077,7.68913825372148,2.93822290074172,7.93941173662424,10.5251322432512
"24",5.37215297754232,8.55716601894076,2.99359454055176,7.94227563324668,8.11686838312387
"25",8.17949184142458,10.6151000845053,4.04106455758951,7.88206023815606,9.11023098998522
"26",6.58482934625078,9.72724373275482,4.08949834975761,7.18134285451406,9.15411520358774
"27",5.90740834138539,8.76243052221515,3.54598141535202,7.83031460072781,7.35633759245418
"28",4.67984604736124,7.1238419814036,2.9215414415305,7.69786920881805,6.95687370718471
"29",6.38193197087596,9.74711640228927,3.45443067857416,9.51119103884424,8.17846108704671
"30",7.56637669548171,9.36799164256084,4.05920119640665,9.53421500421526,7.62102118687662
"31",6.07085878854826,6.56592754361968,3.01533794120457,8.51062172222307,9.32779952558992
"32",4.94860241557941,7.37484539812453,2.70335626025216,8.85870513220058,7.65341150407405
"33",4.83133676606071,7.10847782327576,3.06899539914979,6.30487112619315,8.21476953229495
"34",6.27756311900694,7.48623860692887,3.31526420972315,10.8647001236479,7.01494496365888
"35",6.76844958850924,8.6383001385123,3.89713142795961,7.88430303060949,10.3017129894938
"36",5.98579273900671,7.3787071907525,3.2860941589932,6.83170944559321,8.2099332049383
"37",6.33174890543817,8.46179767055042,3.26845216653558,7.04678267553133,8.16281259302425
