"","V1","V2","V3","V4","V5"
"1",7.62913209044423,8.87174903201726,3.82275627755029,7.14963365853304,10.8678341400611
"2",5.8529682464639,8.05502289302127,3.34320286278059,10.6302805743023,10.4022546876195
"3",6.0776370816415,8.66229305216612,3.9449592083688,7.72722940007037,10.0515396040811
"4",6.42940216078044,8.75655133101782,3.31514381157509,8.02892106002445,8.74677760673986
"5",6.63896304036663,10.5204130977697,3.91303995786657,8.3750073039993,12.7603144046445
"6",6.80013556320417,10.4892236405099,4.55929032006011,11.2451407260948,13.7693758037889
"7",6.44698417353188,9.05352108392717,3.34537238854586,12.3163432634478,12.2694328190391
"8",3.91779738447198,5.74416096402534,2.72933821521948,6.58298112099783,4.59626982275116
"9",6.20452699900276,9.67030095613959,4.09459326840153,7.47975893028648,12.0250945024266
"10",6.7436596709595,8.48961700981853,3.36956604708745,9.18909966614301,8.72357830813893
"11",6.77882124234682,10.6738501577195,3.87489847216813,15.369235863738,17.1276054279668
"12",7.08097116394795,10.0503766675479,3.59291931507405,19.5140952612989,15.5033197225574
"13",5.31724373260539,7.60213816953627,3.65478209836564,8.04640750249199,11.8246213389677
"14",6.25593644382562,9.36105039050542,3.96671072583633,10.3965050415709,12.5564393977685
"15",5.42504655424276,6.93483845825654,2.90033137690064,8.73317955680888,11.5171807117498
"16",6.1380132202551,8.10104050817926,3.63731088149142,9.18131451279699,7.58722178027308
"17",5.55847339548093,7.62440470614106,3.39644825624193,9.79332764358076,8.61300201010068
"18",7.60551426029006,9.66207787922102,4.38151118048166,13.6863759139377,9.84547642408447
"19",7.63530945853324,11.2377631905288,4.35841589122759,9.31769269771331,11.6922693525695
"20",7.36713533589446,9.56297877979668,3.80804025346794,12.234352392788,20.2116793924067
"21",5.62904269404522,7.47229194433647,3.74010023272414,7.65321715263954,4.22514747864332
"22",5.52653827420157,10.0209381893997,3.77309750214697,25.2072905374039,22.5235664885843
"23",7.28728189132686,9.06310212185802,4.21861805208093,17.6569214003259,12.9937290468876
"24",7.26912367334649,8.57330565446556,3.39624622865107,14.6948338615947,8.45646093083612
"25",6.88333756813699,10.1476933900365,4.09330148508082,15.9680511595473,19.2369539718668
"26",6.80239336149333,10.6750110210116,4.41605679135683,13.6128533914595,15.6203478091374
"27",6.67111829766433,9.17722788661296,3.87476907020855,11.183808220457,11.1806847736183
"28",6.53602574028756,8.43510775854853,3.71897731756084,17.118839144172,18.4515993345697
"29",6.35179958452196,10.1141318781889,4.5093395893983,10.8771464216669,13.3200922944928
"30",6.51465978175045,9.48479503322203,3.78990886375285,13.6361810734034,10.9657519917088
"31",6.36708948627466,8.94725183250412,3.52733686629601,12.0442667999609,11.8499492754269
"32",4.59854585720865,7.10785363722945,2.77539659464016,4.49727960225682,7.79895581780584
"33",7.60087616181534,9.68745362827317,3.99589546830857,10.6211199649432,12.5691581584392
"34",5.17091917035175,7.4471106949364,2.68078583957049,11.1411793258138,7.27945233727226
"35",5.01633238061465,7.56813201934599,3.10149249587547,7.4611737299833,7.94993755231643
"36",6.92072938245334,9.37736847036198,4.1397477759078,14.7537122452503,18.2576743246703
"37",6.27078493937871,9.9332416426534,4.01225353688572,18.1452954594282,17.2832138637966
"38",5.95331032279861,8.99865877632578,3.26443951968889,12.9998693467469,7.51730648534296
"39",5.62744009681261,6.84462317378775,3.70957913819983,13.5896650365719,13.9034704765565
"40",5.1243078996923,6.8776712144788,3.34380617967725,11.0214299266707,7.58302511143855
"41",5.54134772626835,9.17852347135437,3.52916461656588,9.00430828836858,7.37870916060847
"42",6.59193346217315,10.067728085654,3.72695822769205,9.01433640632593,12.9097283011467
"43",8.36506086240929,12.2230494688296,4.14215633496417,19.5340922867059,23.1240687573094
"44",6.63708290636811,8.2462877706177,3.89360494415636,5.30624963451504,7.14893719892546
"45",5.77485237859088,9.76357631210317,3.91230275069052,17.9403645622186,21.2554462011132
"46",6.82108210632922,8.87145783041962,3.3244264136817,8.05355967834279,9.01502180712151
"47",5.09145445534771,7.98225797627617,3.51031830684591,11.3936797708384,11.1122122256225
"48",7.26617866801673,9.86466837789864,3.88257554900586,8.3390183265846,13.3938611088197
"49",6.84327248342538,10.0173271856013,3.76637294532981,13.648777814682,13.163529166632
"50",7.42294184589443,10.1618632712132,3.91781589344648,13.5170634460739,9.87178639531483
"51",6.03381498191459,8.63840925979345,3.40659051152124,9.84281863746512,11.4253402140836
"52",7.69665495190433,9.33945888443915,4.27455126675874,12.0946409113715,10.0722155690625
"53",6.83146483640757,11.2504457504114,3.77961466874071,11.5323179583256,11.8251558374008
"54",7.55496985221565,8.62894885304443,3.80735943931749,14.5540047312498,17.5757649920262
"55",6.64685155156075,9.54318883097548,3.71384395289031,12.2375526911347,9.04228481078572
"56",7.82184627458433,10.6546077470537,4.8294174217821,18.5882608740085,16.8245834120251
"57",7.8935711006135,11.6997360705359,4.6673857283276,13.9684163126405,15.978069062696
"58",6.46940028512253,7.89289119825043,3.52388712022906,10.083327042335,15.7821379775657
"59",6.95059654471545,9.1753251357629,3.97509891479194,13.8116445064161,14.2384746315754
"60",6.8174063865618,9.57069369409365,3.76601944509228,10.2499918620005,11.6745246491858
"61",7.75239048828903,9.7138268474361,3.73966812141216,17.7717063429552,14.8838268741565
"62",7.9206116104644,11.1525783782345,4.6036334710634,18.9863376472043,21.0550525045633
"63",5.48428497226011,7.34313444282278,2.68789133954068,12.3826454504828,15.1615622710334
"64",5.88822876863517,7.66786322383994,3.58673159459443,13.1220548552407,14.1909474716397
"65",7.13858686827314,10.6632136147717,4.0357103892626,14.1417330357101,10.9885413420814
"66",6.87267414703426,10.1430277020306,4.13878028678382,15.8548258426253,15.8056998020913
"67",6.57464148568557,9.69292756010578,3.86390017517037,8.14721311338136,11.1515815012184
"68",5.52822461574999,8.79500657437666,3.81482148393828,14.6931521666179,18.3033892568463
"69",6.58344557893482,8.17814565032896,3.31789501813904,7.78610502143115,10.2163641470561
"70",7.78904028181463,12.1012781092367,4.56369033983382,10.6592520273633,12.5514787962092
"71",6.59419243062486,9.46687098935129,3.94210193766695,8.56690220579838,16.5663537550111
"72",5.89524209756036,9.66774870770771,3.55296745307842,11.0146174489619,16.0775930736294
"73",7.76360028633439,10.4257497275071,4.97971359709644,21.6666960018885,14.1890573667202
"74",7.98496384056237,11.1784265503004,3.72210405042838,8.53761882707066,9.45739278420397
"75",5.01530279304749,9.87965647852159,3.45249068981384,12.2108741933169,12.0612940086351
"76",6.01485393628607,8.9152310585266,4.06561434882867,11.7849034346815,9.91949274651315
"77",7.07578721209765,9.701894798508,4.03690600874522,12.4921591988123,9.97806037582347
"78",5.58613799872335,9.52555201809069,3.64315189901888,9.60809578985041,13.7335932343453
"79",6.33302772892,10.5635362905183,4.74178621776813,12.1605571235767,12.8581923470317
"80",7.6207311509183,9.41416822837978,3.92727117289698,8.15939021349245,11.435698654001
"81",5.82927205508359,7.23083381669748,2.72394470048871,10.1289249316027,11.0543525929741
"82",7.29351412713023,9.29663003809253,3.74064827349048,11.1534123550543,12.085369167348
"83",7.08935574713323,9.39339374894863,4.549516562759,15.5763460336974,14.0125541013213
"84",7.02888106662075,8.18233580073447,3.70186883734359,18.7701266954346,19.9395315623194
"85",7.06517585690706,9.03042055104854,4.06053318063027,10.0307736822892,19.293367957369
"86",7.77829921195327,12.2065798333556,3.68707308268174,19.0738261385344,16.3845463946134
"87",6.68268510162967,9.66890828655102,4.3015754002155,13.4414823564393,10.5527628711411
"88",7.13366194033372,10.5027330442818,4.28100086984598,16.9487926072766,16.3135375340834
"89",6.01868312412546,9.39328438089243,4.15359668011174,16.9557936208415,12.066809566769
"90",6.05613137191031,9.89981132062366,3.86785440427822,16.0875967605923,10.5542351473799
"91",7.0575591297578,9.47498176322076,4.46608810461926,13.6775448627152,15.88529931205
"92",6.00983559893608,8.85039730669277,3.49079834097274,8.05304800465998,6.25813135297004
"93",8.53277148225594,9.2779387091344,4.32222859187508,21.5678438572642,21.0600263551803
"94",6.67043929887026,10.1238374477592,4.2319948638798,13.027456540601,12.5125752338843
"95",6.39450317790602,9.2114239403896,3.64080029409444,8.28287849190972,9.2358894655498
"96",6.11638388156577,9.07218452852068,3.25618997962101,17.2676245574215,14.8590950748378
"97",5.67142868877942,8.70845714955104,3.25252553722116,10.3653924805146,8.12242498465586
"98",6.03339150390437,9.17487702034878,3.48966904924087,14.4589291827244,13.3509212014504
"99",7.63811917374324,10.4629921658423,4.54001978145734,9.30421537768891,11.5256194992264
"100",7.38987440409555,10.2665925150393,3.94492245786459,17.6604085314174,18.2756006502401
